County,Date,Status,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated,Region,County.FIPS.Character,State.Name,State.FIPS.Character,State.Abb,pop2018,GrowthRate,Density,Detroit
Metro Detroit,2021-02-27T00:00:00Z,Total,373,7,284506,8174,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-02-28T00:00:00Z,Total,412,6,284918,8180,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-01T00:00:00Z,Total,723,6,285641,8186,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-02T00:00:00Z,Total,599,4,286240,8190,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-03T00:00:00Z,Total,646,7,286886,8197,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-04T00:00:00Z,Total,650,3,287536,8200,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-05T00:00:00Z,Total,612,9,288148,8209,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-06T00:00:00Z,Total,560,5,288708,8214,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-07T00:00:00Z,Total,539,4,289247,8218,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-08T00:00:00Z,Total,824,5,290071,8223,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-09T00:00:00Z,Total,900,5,290971,8228,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-10T00:00:00Z,Total,1037,7,292008,8235,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-11T00:00:00Z,Total,889,5,292897,8240,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-12T00:00:00Z,Total,941,5,293838,8245,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-13T00:00:00Z,Total,852,4,294690,8249,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-14T00:00:00Z,Total,831,7,295521,8256,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-15T00:00:00Z,Total,1391,10,296912,8266,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-16T00:00:00Z,Total,1329,8,298241,8274,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-17T00:00:00Z,Total,1549,10,299790,8284,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-18T00:00:00Z,Total,1559,6,301349,8290,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-19T00:00:00Z,Total,1763,7,303112,8297,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-20T00:00:00Z,Total,1570,2,304682,8299,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-21T00:00:00Z,Total,1593,14,306275,8313,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-22T00:00:00Z,Total,2925,7,309200,8320,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-23T00:00:00Z,Total,2940,11,312140,8331,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-24T00:00:00Z,Total,3213,15,315353,8346,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-25T00:00:00Z,Total,3250,17,318603,8363,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-26T00:00:00Z,Total,3114,8,321717,8371,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-27T00:00:00Z,Total,2405,12,324122,8383,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-28T00:00:00Z,Total,2178,13,326300,8396,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-29T00:00:00Z,Total,3760,12,330060,8408,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-30T00:00:00Z,Total,3410,19,333470,8427,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-03-31T00:00:00Z,Total,3332,16,336802,8443,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-01T00:00:00Z,Total,2886,8,339688,8451,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-02T00:00:00Z,Total,2824,23,342512,8474,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-03T00:00:00Z,Total,2312,23,344824,8497,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-04T00:00:00Z,Total,2062,21,346886,8518,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-05T00:00:00Z,Total,3653,21,350539,8539,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-06T00:00:00Z,Total,3420,22,353959,8561,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-07T00:00:00Z,Total,3393,13,357352,8574,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-08T00:00:00Z,Total,3200,35,360552,8609,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-09T00:00:00Z,Total,3048,25,363600,8634,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-10T00:00:00Z,Total,2269,15,365869,8649,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-11T00:00:00Z,Total,1895,16,367764,8665,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-12T00:00:00Z,Total,3470,27,371234,8692,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-13T00:00:00Z,Total,3002,24,374236,8716,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-14T00:00:00Z,Total,2749,22,376985,8738,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-15T00:00:00Z,Total,2505,38,379490,8776,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-16T00:00:00Z,Total,2247,42,381737,8818,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-17T00:00:00Z,Total,1580,29,383317,8847,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-18T00:00:00Z,Total,1374,22,384691,8869,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-19T00:00:00Z,Total,2498,36,387189,8905,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-20T00:00:00Z,Total,2007,37,389196,8942,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-21T00:00:00Z,Total,1915,31,391111,8973,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-22T00:00:00Z,Total,1702,43,392813,9016,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-23T00:00:00Z,Total,1688,48,394501,9064,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-24T00:00:00Z,Total,1205,32,395706,9096,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-25T00:00:00Z,Total,1203,33,396909,9129,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-26T00:00:00Z,Total,2161,37,399070,9166,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-27T00:00:00Z,Total,1876,34,400946,9200,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-28T00:00:00Z,Total,1779,45,402725,9245,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-29T00:00:00Z,Total,1272,27,403997,9272,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-04-30T00:00:00Z,Total,1077,33,405074,9305,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-01T00:00:00Z,Total,813,28,405887,9333,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-02T00:00:00Z,Total,678,29,406565,9362,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-03T00:00:00Z,Total,1092,34,407657,9396,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-04T00:00:00Z,Total,941,33,408598,9429,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-05T00:00:00Z,Total,857,22,409455,9451,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-06T00:00:00Z,Total,850,35,410305,9486,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-07T00:00:00Z,Total,731,34,411036,9520,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-08T00:00:00Z,Total,518,20,411554,9540,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-09T00:00:00Z,Total,468,30,412022,9570,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-10T00:00:00Z,Total,707,29,412729,9599,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-11T00:00:00Z,Total,620,17,413349,9616,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-12T00:00:00Z,Total,607,23,413956,9639,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-13T00:00:00Z,Total,558,30,414514,9669,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-14T00:00:00Z,Total,678,26,415192,9695,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-15T00:00:00Z,Total,521,27,415713,9722,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-16T00:00:00Z,Total,404,18,416117,9740,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-17T00:00:00Z,Total,818,16,416935,9756,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-18T00:00:00Z,Total,687,14,417622,9770,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-19T00:00:00Z,Total,633,22,418255,9792,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-20T00:00:00Z,Total,593,15,418848,9807,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-21T00:00:00Z,Total,531,12,419379,9819,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-22T00:00:00Z,Total,356,14,419735,9833,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-23T00:00:00Z,Total,294,16,420029,9849,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-24T00:00:00Z,Total,583,18,420612,9867,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-25T00:00:00Z,Total,442,15,421054,9882,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-26T00:00:00Z,Total,455,11,421509,9893,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-27T00:00:00Z,Total,353,5,421862,9898,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-28T00:00:00Z,Total,356,11,422218,9909,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-29T00:00:00Z,Total,235,11,422453,9920,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-30T00:00:00Z,Total,188,19,422641,9939,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-05-31T00:00:00Z,Total,160,12,422801,9951,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-01T00:00:00Z,Total,417,7,423218,9958,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-02T00:00:00Z,Total,372,16,423590,9974,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-03T00:00:00Z,Total,299,6,423889,9980,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-04T00:00:00Z,Total,284,17,424173,9997,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-05T00:00:00Z,Total,196,7,424369,10004,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-06T00:00:00Z,Total,144,11,424513,10015,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-07T00:00:00Z,Total,350,11,424863,10026,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-08T00:00:00Z,Total,315,5,425178,10031,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-09T00:00:00Z,Total,272,10,425450,10041,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-10T00:00:00Z,Total,241,5,425691,10046,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-11T00:00:00Z,Total,215,4,425906,10050,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-12T00:00:00Z,Total,182,10,426088,10060,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-13T00:00:00Z,Total,144,3,426232,10063,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-14T00:00:00Z,Total,279,9,426511,10072,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-15T00:00:00Z,Total,267,4,426778,10076,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-16T00:00:00Z,Total,234,3,427012,10079,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-17T00:00:00Z,Total,223,4,427235,10083,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-18T00:00:00Z,Total,201,8,427436,10091,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-19T00:00:00Z,Total,136,3,427572,10094,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-20T00:00:00Z,Total,131,5,427703,10099,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-21T00:00:00Z,Total,240,3,427943,10102,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-22T00:00:00Z,Total,235,2,428178,10104,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-23T00:00:00Z,Total,232,3,428410,10107,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-24T00:00:00Z,Total,180,3,428590,10110,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-25T00:00:00Z,Total,199,0,428789,10110,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-26T00:00:00Z,Total,115,4,428904,10114,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-27T00:00:00Z,Total,121,2,429025,10116,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-28T00:00:00Z,Total,225,1,429250,10117,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-29T00:00:00Z,Total,228,1,429478,10118,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-06-30T00:00:00Z,Total,210,1,429688,10119,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-01T00:00:00Z,Total,196,6,429884,10125,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-02T00:00:00Z,Total,213,6,430097,10131,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-03T00:00:00Z,Total,151,1,430248,10132,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-04T00:00:00Z,Total,100,3,430348,10135,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-05T00:00:00Z,Total,185,2,430533,10137,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-06T00:00:00Z,Total,249,0,430782,10137,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-07T00:00:00Z,Total,251,1,431033,10138,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-08T00:00:00Z,Total,241,2,431274,10140,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-09T00:00:00Z,Total,203,5,431477,10145,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-10T00:00:00Z,Total,138,2,431615,10147,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-11T00:00:00Z,Total,151,5,431766,10152,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-12T00:00:00Z,Total,291,1,432057,10153,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-13T00:00:00Z,Total,293,0,432350,10153,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-14T00:00:00Z,Total,273,0,432623,10153,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-15T00:00:00Z,Total,287,4,432910,10157,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-16T00:00:00Z,Total,259,0,433169,10157,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-17T00:00:00Z,Total,210,0,433379,10157,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-18T00:00:00Z,Total,172,0,433551,10157,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-19T00:00:00Z,Total,324,2,433875,10159,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-20T00:00:00Z,Total,348,1,434223,10160,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-21T00:00:00Z,Total,357,2,434580,10162,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-22T00:00:00Z,Total,380,1,434960,10163,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-23T00:00:00Z,Total,348,1,435308,10164,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-24T00:00:00Z,Total,280,3,435588,10167,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-25T00:00:00Z,Total,285,1,435873,10168,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-26T00:00:00Z,Total,457,3,436330,10171,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-27T00:00:00Z,Total,482,4,436812,10175,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-28T00:00:00Z,Total,545,3,437357,10178,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-29T00:00:00Z,Total,557,2,437914,10180,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-30T00:00:00Z,Total,548,2,438462,10182,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-07-31T00:00:00Z,Total,376,1,438838,10183,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-01T00:00:00Z,Total,415,1,439253,10184,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-02T00:00:00Z,Total,664,6,439917,10190,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-03T00:00:00Z,Total,707,4,440624,10194,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-04T00:00:00Z,Total,624,2,441248,10196,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-05T00:00:00Z,Total,631,4,441879,10200,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-06T00:00:00Z,Total,634,0,442513,10200,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-07T00:00:00Z,Total,489,4,443002,10204,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
Metro Detroit,2021-08-08T00:00:00Z,Total,485,1,443487,10205,2021-12-29T14:11:47Z,26163,26163,michigan,26,MI,1753890,-3.3755,2974.4,Yes
